종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"143540","영우디에스피","KOSDAQ","기계·장비","658","-1","-0.15","29346730910"
"036560","영풍정밀","KOSDAQ","기계·장비","14150","-920","-6.10","222862500000"
"265560","영화테크","KOSDAQ","운송장비·부품","7470","20","0.27","79855644600"
"036000","예림당","KOSDAQ","출판·매체복제","2085","-145","-6.50","48026467545"
"250930","예선테크","KOSDAQ","화학","430","-23","-5.08","14190189200"
"053280","예스24","KOSDAQ","유통","5390","-30","-0.55","134750000000"
"122640","예스티","KOSDAQ","기계·장비","8030","-160","-1.95","168068767240"
"900300","오가닉티코스메틱","KOSDAQ","금융","68","0","0.00","33190285036"
"045060","오공","KOSDAQ","화학","2600","5","0.19","44049132400"
"080520","오디텍","KOSDAQ","일반전기전자","3130","-55","-1.73","36766886170"
"039830","오로라","KOSDAQ","기타서비스","6060","20","0.33","65223113400"
"322310","오로스테크놀로지","KOSDAQ","기계·장비","14140","-240","-1.67","132442903880"
"046120","오르비텍","KOSDAQ","기타서비스","2315","-110","-4.54","63545560090"
"014940","오리엔탈정공","KOSDAQ","기계·장비","5140","20","0.39","234248617540"
"065500","오리엔트정공","KOSDAQ","운송장비·부품","1101","-24","-2.13","34948946112"
"010470","오리콤","KOSDAQ","기타서비스","6590","-120","-1.79","78915579500"
"417860","오브젠","KOSDAQ","출판·매체복제","9840","-100","-1.01","43597241760"
"352910","오비고","KOSDAQ","기타서비스","6840","-60","-0.87","86442565680"
"053980","오상자이엘","KOSDAQ","출판·매체복제","3565","-75","-2.06","67673621395"
"036220","오상헬스케어","KOSDAQ","제약","11200","-420","-3.61","162281459200"
"052420","오성첨단소재","KOSDAQ","화학","1381","-47","-3.29","119201280152"
"039200","오스코텍","KOSDAQ","제약","24000","-350","-1.44","917944224000"
"226400","오스테오닉","KOSDAQ","의료·정밀기기","4880","-140","-2.79","100828612880"
"031510","오스템","KOSDAQ","운송장비·부품","1335","-1","-0.07","37380000000"
"368970","오에스피","KOSDAQ","음식료·담배","2840","-75","-2.57","26543094400"
"138080","오이솔루션","KOSDAQ","일반전기전자","10070","-80","-0.79","106984636650"
"080580","오킨스전자","KOSDAQ","일반전기전자","4410","-150","-3.29","77965704180"
"067170","오텍","KOSDAQ","운송장비·부품","3600","-50","-1.37","55409778000"
"353590","오토앤","KOSDAQ","유통","4010","-115","-2.79","51631035700"
"173130","오파스넷","KOSDAQ","기타서비스","6710","-290","-4.14","87541833830"
"440320","오픈놀","KOSDAQ","출판·매체복제","4350","-90","-2.03","42651750000"
"049480","오픈베이스","KOSDAQ","기타서비스","2385","-5","-0.21","74942383455"
"394280","오픈엣지테크놀로지","KOSDAQ","출판·매체복제","11250","-240","-2.09","246079766250"
"309930","오하임앤컴퍼니","KOSDAQ","유통","2730","35","1.30","58124402700"
"244460","올리패스","KOSDAQ","제약","6160","-340","-5.23","24819089680"
"226950","올릭스","KOSDAQ","기타서비스","21000","100","0.48","362002683000"
"057540","옴니시스템","KOSDAQ","의료·정밀기기","700","-8","-1.13","43014548500"
"131030","옵투스제약","KOSDAQ","제약","5350","-160","-2.90","86419416700"
"082210","옵트론텍","KOSDAQ","의료·정밀기기","1758","-72","-3.93","58352161848"
"109080","옵티시스","KOSDAQ","일반전기전자","7550","-180","-2.33","42551800000"
"380540","옵티코어","KOSDAQ","일반전기전자","1335","-14","-1.04","39755760660"
"153710","옵티팜","KOSDAQ","제약","4645","-25","-0.54","68141954910"
"432430","와이랩","KOSDAQ","오락·문화","4610","-160","-3.35","75789875200"
"338840","와이바이오로직스","KOSDAQ","기타서비스","7580","-370","-4.65","112051471280"
"122990","와이솔","KOSDAQ","일반전기전자","5600","-140","-2.44","157846869600"
"232140","와이씨","KOSDAQ","기계·장비","9400","-520","-5.24","771226290000"
"112290","와이씨켐","KOSDAQ","화학","12750","-900","-6.59","128909448750"
"065530","와이어블","KOSDAQ","기타서비스","1370","-7","-0.51","72418200000"
"067900","와이엔텍","KOSDAQ","기타서비스","6220","-60","-0.96","113201878980"
"007530","와이엠","KOSDAQ","금속","2180","5","0.23","41800305360"
"155650","와이엠씨","KOSDAQ","일반전기전자","3440","-110","-3.10","66991791520"
"273640","와이엠텍","KOSDAQ","일반전기전자","11340","-260","-2.24","124354440000"
"251370","와이엠티","KOSDAQ","화학","10800","110","1.03","176196211200"
"066430","와이오엠","KOSDAQ","유통","516","5","0.98","20203193616"
"209640","와이제이링크","KOSDAQ","기계·장비","12850","-580","-4.32","182747213050"
"273060","와이즈버즈","KOSDAQ","기타서비스","878","-30","-3.30","44303512996"
"019210","와이지-원","KOSDAQ","금속","5320","-50","-0.93","178612717080"
"122870","와이지엔터테인먼트","KOSDAQ","오락·문화","47750","550","1.17","892497589750"
"332570","와이팜","KOSDAQ","일반전기전자","2230","25","1.13","94181485500"
"079000","와토스코리아","KOSDAQ","화학","5050","-10","-0.20","36360000000"
"403490","우듬지팜","KOSDAQ","음식료·담배","1750","-42","-2.34","79121812000"
"032820","우리기술","KOSDAQ","일반전기전자","2225","-65","-2.84","353461381800"
"041190","우리기술투자","KOSDAQ","금융","8780","90","1.04","737520000000"
"115440","우리넷","KOSDAQ","일반전기전자","6900","10","0.15","74204249100"
"046970","우리로","KOSDAQ","유통","1301","31","2.44","57016323699"
"082850","우리바이오","KOSDAQ","음식료·담배","3100","10","0.32","150215391800"
"215360","우리산업","KOSDAQ","운송장비·부품","10400","-170","-1.61","94974495200"
"072470","우리산업홀딩스","KOSDAQ","운송장비·부품","2560","-40","-1.54","48351592960"
"073560","우리손에프앤지","KOSDAQ","음식료·담배","1324","-3","-0.23","91670639332"
"037400","우리엔터프라이즈","KOSDAQ","유통","1151","-15","-1.29","30183071246"
"153490","우리이앤엘","KOSDAQ","일반전기전자","686","-25","-3.52","35315280000"
"101170","우림피티에스","KOSDAQ","기계·장비","5130","-570","-10.00","69255000000"
"066590","우수AMS","KOSDAQ","운송장비·부품","2995","-5","-0.17","117023946480"
"103840","우양","KOSDAQ","음식료·담배","3120","-100","-3.11","51063255360"
"046940","우원개발","KOSDAQ","건설","2365","-55","-2.27","42745837750"
"215380","우정바이오","KOSDAQ","기타서비스","1713","-68","-3.82","27201713688"
"065680","우주일렉트로","KOSDAQ","일반전기전자","12930","-400","-3.00","123222900000"
"018620","우진비앤지","KOSDAQ","제약","932","-24","-2.51","26924821076"
"457550","우진엔텍","KOSDAQ","기타서비스","18980","-1070","-5.34","175970014220"
"396470","워트","KOSDAQ","기계·장비","6650","-260","-3.76","107198000000"
"307280","원바이오젠","KOSDAQ","제약","1191","-19","-1.57","44018184483"
"032940","원익","KOSDAQ","유통","3220","-145","-4.31","58582200600"
"240810","원익IPS","KOSDAQ","기계·장비","22850","-450","-1.93","1121567137850"
"074600","원익QnC","KOSDAQ","비금속","18480","-790","-4.10","485802240000"
"104830","원익머트리얼즈","KOSDAQ","화학","16880","-580","-3.32","212823040000"
"014190","원익큐브","KOSDAQ","유통","1517","-21","-1.37","53701657402"
"217820","원익피앤이","KOSDAQ","기계·장비","2425","-155","-6.01","115077305575"
"030530","원익홀딩스","KOSDAQ","화학","2450","-120","-4.67","189233053450"
"012620","원일특강","KOSDAQ","금속","7280","0","0.00","32032000000"
"382840","원준","KOSDAQ","기계·장비","10000","-540","-5.12","152715810000"
"336570","원텍","KOSDAQ","의료·정밀기기","4215","-120","-2.77","376570709085"
"376980","원티드랩","KOSDAQ","출판·매체복제","4245","-105","-2.41","41409949530"
"008370","원풍","KOSDAQ","화학","4870","55","1.14","58440000000"
"008290","원풍물산","KOSDAQ","섬유·의류","499","-9","-1.77","20306145821"
"101160","월덱스","KOSDAQ","일반전기전자","15930","-520","-3.16","263020118490"
"336060","웨이버스","KOSDAQ","출판·매체복제","1342","-55","-3.94","64624278400"
"095270","웨이브일렉트로","KOSDAQ","의료·정밀기기","3990","40","1.01","59735311440"
"289930","웨이비스","KOSDAQ","일반전기전자","8910","160","1.83","110970423630"
"065950","웰크론","KOSDAQ","섬유·의류","2200","80","3.77","62108864400"
"076080","웰크론한텍","KOSDAQ","건설","1176","-1","-0.08","26570727456"
"043590","웰킵스하이텍","KOSDAQ","일반전기전자","677","-48","-6.62","18371587874"
"196700","웹스","KOSDAQ","화학","1155","-6","-0.52","16590586320"
"069080","웹젠","KOSDAQ","출판·매체복제","15080","-80","-0.53","527059330720"
"053580","웹케시","KOSDAQ","금융","7010","-180","-2.50","95590098480"
"071460","위니아","KOSDAQ","일반전기전자","613","0","0.00","22047951835"
"377460","위니아에이드","KOSDAQ","유통","1691","0","0.00","26030247855"
"044340","위닉스","KOSDAQ","일반전기전자","5110","-40","-0.78","91333201750"
"330350","위더스제약","KOSDAQ","제약","6660","-80","-1.19","87926245740"
"348350","위드텍","KOSDAQ","의료·정밀기기","6620","-190","-2.79","67415432000"
"112040","위메이드","KOSDAQ","출판·매체복제","45500","650","1.45","1544655976500"
"101730","위메이드맥스","KOSDAQ","출판·매체복제","9440","-20","-0.21","314307556480"
"123420","위메이드플레이","KOSDAQ","출판·매체복제","7750","-60","-0.77","88891275500"
"065370","위세아이텍","KOSDAQ","출판·매체복제","5290","430","8.85","39061116660"
"038620","위즈코프","KOSDAQ","유통","605","-1","-0.17","40260611325"
"299900","위지윅스튜디오","KOSDAQ","오락·문화","1759","65","3.84","300874986956"
"036090","위지트","KOSDAQ","기계·장비","724","-1","-0.14","85716013616"
"459100","위츠","KOSDAQ","일반전기전자","13150","-1330","-9.19","163270400000"
"136540","윈스","KOSDAQ","기타서비스","12730","-270","-2.08","173690182260"
"097800","윈팩","KOSDAQ","일반전기전자","700","-23","-3.18","81515160300"
"192390","윈하이텍","KOSDAQ","금속","4265","-20","-0.47","47052456685"
"335870","윙스풋","KOSDAQ","유통","1445","29","2.05","24104654790"
"900340","윙입푸드","KOSDAQ","금융","2110","-235","-10.02","101223933080"
"036200","유니셈","KOSDAQ","기계·장비","5920","-140","-2.31","181532200160"
"018000","유니슨","KOSDAQ","기계·장비","737","-9","-1.21","124104582668"
"203450","유니온커뮤니티","KOSDAQ","일반전기전자","2585","40","1.57","36394233095"
"011320","유니크","KOSDAQ","운송장비·부품","3680","-70","-1.87","71100157600"
"086390","유니테스트","KOSDAQ","기계·장비","8830","-240","-2.65","186614332580"
"241690","유니테크노","KOSDAQ","운송장비·부품","3095","-150","-4.62","75736835070"
"142210","유니트론텍","KOSDAQ","유통","5100","60","1.19","98155069200"
"389680","유디엠텍","KOSDAQ","기타서비스","1102","-53","-4.59","44094104498"
"088340","유라클","KOSDAQ","기타서비스","10360","-110","-1.05","44859504480"
"048430","유라테크","KOSDAQ","일반전기전자","6300","-50","-0.79","72576000000"
"206650","유바이오로직스","KOSDAQ","제약","12900","20","0.16","471292560300"
"089850","유비벨록스","KOSDAQ","출판·매체복제","6500","-100","-1.52","95746293500"
"084440","유비온","KOSDAQ","출판·매체복제","903","36","4.15","17800658400"
"032620","유비케어","KOSDAQ","출판·매체복제","3540","-100","-2.75","184777872060"
"264450","유비쿼스","KOSDAQ","일반전기전자","8170","-330","-3.88","81255462130"
"078070","유비쿼스홀딩스","KOSDAQ","금융","9610","10","0.10","174428227000"
"024800","유성티엔에스","KOSDAQ","운송","1939","36","1.89","71843463468"
"054930","유신","KOSDAQ","기타서비스","24000","-850","-3.42","72000000000"
"069330","유아이디","KOSDAQ","일반전기전자","1289","-20","-1.53","18292316299"
"049520","유아이엘","KOSDAQ","일반전기전자","4365","-140","-3.11","95091245640"
"435380","유안타제10호스팩","KOSDAQ","금융","2075","-5","-0.24","11889750000"
"444920","유안타제11호스팩","KOSDAQ","금융","2020","0","0.00","10584800000"
"446150","유안타제12호스팩","KOSDAQ","금융","2045","-5","-0.24","9754650000"
"449020","유안타제13호스팩","KOSDAQ","금융","2015","0","0.00","19605950000"
"450940","유안타제14호스팩","KOSDAQ","금융","2030","15","0.74","9216200000"
"473050","유안타제15호스팩","KOSDAQ","금융","1992","5","0.25","13963920000"
"474490","유안타제16호스팩","KOSDAQ","금융","1995","0","0.00","10992450000"
"430700","유안타제9호스팩","KOSDAQ","금융","2080","0","0.00","10899200000"
"263770","유에스티","KOSDAQ","금속","1931","-12","-0.62","45765032132"
"388720","유일로보틱스","KOSDAQ","기계·장비","30100","500","1.69","344748363400"
"340930","유일에너테크","KOSDAQ","기계·장비","1422","-88","-5.83","48638727900"
"023410","유진기업","KOSDAQ","비금속","3390","-25","-0.73","262083825570"
"056080","유진로봇","KOSDAQ","기계·장비","6780","-310","-4.37","254332390560"
"468760","유진스팩10호","KOSDAQ","금융","2090","5","0.24","8861600000"
"488060","유진스팩11호","KOSDAQ","금융","2010","0","0.00","9487200000"
"442130","유진스팩9호","KOSDAQ","금융","2110","-5","-0.24","7300600000"
"084370","유진테크","KOSDAQ","기계·장비","33400","-700","-2.05","765395802800"
"240600","유진테크놀로지","KOSDAQ","금속","4940","-210","-4.08","34225065940"
"221800","유투바이오","KOSDAQ","기타서비스","2915","-60","-2.02","32902176340"
"179900","유티아이","KOSDAQ","일반전기전자","23100","-850","-3.55","376227274500"
"263050","유틸렉스","KOSDAQ","제약","2040","-15","-0.73","75069670320"
